"","geography","N_cases_epic","date","Level","N_cases_epic_3m","max_grp","scale_age_epic"
"4513","District of Columbia",NA,2024-01-27,"75+ Years",NA,-Inf,NA
"4514","District of Columbia",NA,2024-02-03,"75+ Years",NA,-Inf,NA
"4515","District of Columbia",NA,2024-02-10,"75+ Years",NA,-Inf,NA
"4516","District of Columbia",NA,2024-02-17,"75+ Years",NA,-Inf,NA
"4517","District of Columbia",NA,2024-02-24,"75+ Years",NA,-Inf,NA
"4518","District of Columbia",NA,2024-03-02,"75+ Years",NA,-Inf,NA
"4519","District of Columbia",NA,2024-03-09,"75+ Years",NA,-Inf,NA
"4520","District of Columbia",NA,2024-03-16,"75+ Years",NA,-Inf,NA
"4521","District of Columbia",NA,2024-03-23,"75+ Years",NA,-Inf,NA
"4522","District of Columbia",NA,2024-03-30,"75+ Years",NA,-Inf,NA
"4523","District of Columbia",NA,2024-04-06,"75+ Years",NA,-Inf,NA
"4524","District of Columbia",NA,2024-04-13,"75+ Years",NA,-Inf,NA
"4525","District of Columbia",NA,2024-04-20,"75+ Years",NA,-Inf,NA
"4526","District of Columbia",NA,2024-04-27,"75+ Years",NA,-Inf,NA
"4527","District of Columbia",NA,2024-05-04,"75+ Years",NA,-Inf,NA
"4528","District of Columbia",NA,2024-05-11,"75+ Years",NA,-Inf,NA
"4529","District of Columbia",NA,2024-05-18,"75+ Years",NA,-Inf,NA
"4530","District of Columbia",NA,2024-05-25,"75+ Years",NA,-Inf,NA
"4531","District of Columbia",NA,2024-06-01,"75+ Years",NA,-Inf,NA
"4532","District of Columbia",NA,2024-06-08,"75+ Years",NA,-Inf,NA
"4533","District of Columbia",NA,2024-06-15,"75+ Years",NA,-Inf,NA
"4534","District of Columbia",NA,2024-06-22,"75+ Years",NA,-Inf,NA
"4535","District of Columbia",NA,2024-06-29,"75+ Years",NA,-Inf,NA
"4536","District of Columbia",NA,2024-07-06,"75+ Years",NA,-Inf,NA
"4537","District of Columbia",NA,2024-07-13,"75+ Years",NA,-Inf,NA
"4538","District of Columbia",NA,2024-07-20,"75+ Years",NA,-Inf,NA
"4539","District of Columbia",NA,2024-07-27,"75+ Years",NA,-Inf,NA
"4540","District of Columbia",NA,2024-08-03,"75+ Years",NA,-Inf,NA
"4541","District of Columbia",NA,2024-08-10,"75+ Years",NA,-Inf,NA
"4542","District of Columbia",NA,2024-08-17,"75+ Years",NA,-Inf,NA
"4543","District of Columbia",NA,2024-08-24,"75+ Years",NA,-Inf,NA
"4544","District of Columbia",NA,2024-08-31,"75+ Years",NA,-Inf,NA
"4545","District of Columbia",NA,2024-09-07,"75+ Years",NA,-Inf,NA
"4546","District of Columbia",NA,2024-09-14,"75+ Years",NA,-Inf,NA
"4547","District of Columbia",NA,2024-09-21,"75+ Years",NA,-Inf,NA
"4548","District of Columbia",NA,2024-09-28,"75+ Years",NA,-Inf,NA
"4549","District of Columbia",NA,2024-10-05,"75+ Years",NA,-Inf,NA
"4550","District of Columbia",NA,2024-10-12,"75+ Years",NA,-Inf,NA
"4551","District of Columbia",NA,2024-10-19,"75+ Years",NA,-Inf,NA
"4552","District of Columbia",NA,2024-10-26,"75+ Years",NA,-Inf,NA
"4553","District of Columbia",NA,2024-11-02,"75+ Years",NA,-Inf,NA
"4554","District of Columbia",NA,2024-11-09,"75+ Years",NA,-Inf,NA
"4555","District of Columbia",NA,2024-11-16,"75+ Years",NA,-Inf,NA
"4556","District of Columbia",NA,2024-11-23,"75+ Years",NA,-Inf,NA
"4557","District of Columbia",NA,2024-11-30,"75+ Years",NA,-Inf,NA
"4558","District of Columbia",NA,2024-12-07,"75+ Years",NA,-Inf,NA
"4559","District of Columbia",NA,2024-12-14,"75+ Years",NA,-Inf,NA
"4560","District of Columbia",NA,2024-12-21,"75+ Years",NA,-Inf,NA
"4561","District of Columbia",NA,2024-12-28,"75+ Years",NA,-Inf,NA
"4562","District of Columbia",NA,2025-01-04,"75+ Years",NA,-Inf,NA
"4563","District of Columbia",NA,2025-01-11,"75+ Years",NA,-Inf,NA
"4564","District of Columbia",NA,2025-01-18,"75+ Years",NA,-Inf,NA
"4565","District of Columbia",NA,2025-01-25,"75+ Years",NA,-Inf,NA
"4566","District of Columbia",NA,2023-07-01,"<1 Years",NA,-Inf,NA
"4567","District of Columbia",NA,2023-07-08,"<1 Years",NA,-Inf,NA
"4568","District of Columbia",NA,2023-07-15,"<1 Years",NA,-Inf,NA
"4569","District of Columbia",NA,2023-07-22,"<1 Years",NA,-Inf,NA
"4570","District of Columbia",NA,2023-07-29,"<1 Years",NA,-Inf,NA
"4571","District of Columbia",NA,2023-08-05,"<1 Years",NA,-Inf,NA
"4572","District of Columbia",NA,2023-08-12,"<1 Years",NA,-Inf,NA
"4573","District of Columbia",NA,2023-08-19,"<1 Years",NA,-Inf,NA
"4574","District of Columbia",NA,2023-08-26,"<1 Years",NA,-Inf,NA
"4575","District of Columbia",NA,2023-09-02,"<1 Years",NA,-Inf,NA
"4576","District of Columbia",NA,2023-09-09,"<1 Years",NA,-Inf,NA
"4577","District of Columbia",NA,2023-09-16,"<1 Years",NA,-Inf,NA
"4578","District of Columbia",NA,2023-09-23,"<1 Years",NA,-Inf,NA
"4579","District of Columbia",NA,2023-09-30,"<1 Years",NA,-Inf,NA
"4580","District of Columbia",NA,2023-10-07,"<1 Years",NA,-Inf,NA
"4581","District of Columbia",NA,2023-10-14,"<1 Years",NA,-Inf,NA
"4582","District of Columbia",NA,2023-10-21,"<1 Years",NA,-Inf,NA
"4583","District of Columbia",NA,2023-10-28,"<1 Years",NA,-Inf,NA
"4584","District of Columbia",NA,2023-11-04,"<1 Years",NA,-Inf,NA
"4585","District of Columbia",NA,2023-11-11,"<1 Years",NA,-Inf,NA
"4586","District of Columbia",NA,2023-11-18,"<1 Years",NA,-Inf,NA
"4587","District of Columbia",NA,2023-11-25,"<1 Years",NA,-Inf,NA
"4588","District of Columbia",NA,2023-12-02,"<1 Years",NA,-Inf,NA
"4589","District of Columbia",NA,2023-12-09,"<1 Years",NA,-Inf,NA
"4590","District of Columbia",NA,2023-12-16,"<1 Years",NA,-Inf,NA
"4591","District of Columbia",NA,2023-12-23,"<1 Years",NA,-Inf,NA
"4592","District of Columbia",NA,2023-12-30,"<1 Years",NA,-Inf,NA
"4593","District of Columbia",NA,2024-01-06,"<1 Years",NA,-Inf,NA
"4594","District of Columbia",NA,2024-01-13,"<1 Years",NA,-Inf,NA
"4595","District of Columbia",NA,2024-01-20,"<1 Years",NA,-Inf,NA
"4596","District of Columbia",NA,2024-01-27,"<1 Years",NA,-Inf,NA
"4597","District of Columbia",NA,2024-02-03,"<1 Years",NA,-Inf,NA
"4598","District of Columbia",NA,2024-02-10,"<1 Years",NA,-Inf,NA
"4599","District of Columbia",NA,2024-02-17,"<1 Years",NA,-Inf,NA
"4600","District of Columbia",NA,2024-02-24,"<1 Years",NA,-Inf,NA
"4601","District of Columbia",NA,2024-03-02,"<1 Years",NA,-Inf,NA
"4602","District of Columbia",NA,2024-03-09,"<1 Years",NA,-Inf,NA
"4603","District of Columbia",NA,2024-03-16,"<1 Years",NA,-Inf,NA
"4604","District of Columbia",NA,2024-03-23,"<1 Years",NA,-Inf,NA
"4605","District of Columbia",NA,2024-03-30,"<1 Years",NA,-Inf,NA
"4606","District of Columbia",NA,2024-04-06,"<1 Years",NA,-Inf,NA
"4607","District of Columbia",NA,2024-04-13,"<1 Years",NA,-Inf,NA
"4608","District of Columbia",NA,2024-04-20,"<1 Years",NA,-Inf,NA
"4609","District of Columbia",NA,2024-04-27,"<1 Years",NA,-Inf,NA
"4610","District of Columbia",NA,2024-05-04,"<1 Years",NA,-Inf,NA
"4611","District of Columbia",NA,2024-05-11,"<1 Years",NA,-Inf,NA
"4612","District of Columbia",NA,2024-05-18,"<1 Years",NA,-Inf,NA
"4613","District of Columbia",NA,2024-05-25,"<1 Years",NA,-Inf,NA
"4614","District of Columbia",NA,2024-06-01,"<1 Years",NA,-Inf,NA
"4615","District of Columbia",NA,2024-06-08,"<1 Years",NA,-Inf,NA
"4616","District of Columbia",NA,2024-06-15,"<1 Years",NA,-Inf,NA
"4617","District of Columbia",NA,2024-06-22,"<1 Years",NA,-Inf,NA
"4618","District of Columbia",NA,2024-06-29,"<1 Years",NA,-Inf,NA
"4619","District of Columbia",NA,2024-07-06,"<1 Years",NA,-Inf,NA
"4620","District of Columbia",NA,2024-07-13,"<1 Years",NA,-Inf,NA
"4621","District of Columbia",NA,2024-07-20,"<1 Years",NA,-Inf,NA
"4622","District of Columbia",NA,2024-07-27,"<1 Years",NA,-Inf,NA
"4623","District of Columbia",NA,2024-08-03,"<1 Years",NA,-Inf,NA
"4624","District of Columbia",NA,2024-08-10,"<1 Years",NA,-Inf,NA
"4625","District of Columbia",NA,2024-08-17,"<1 Years",NA,-Inf,NA
"4626","District of Columbia",NA,2024-08-24,"<1 Years",NA,-Inf,NA
"4627","District of Columbia",NA,2024-08-31,"<1 Years",NA,-Inf,NA
"4628","District of Columbia",NA,2024-09-07,"<1 Years",NA,-Inf,NA
"4629","District of Columbia",NA,2024-09-14,"<1 Years",NA,-Inf,NA
"4630","District of Columbia",NA,2024-09-21,"<1 Years",NA,-Inf,NA
"4631","District of Columbia",NA,2024-09-28,"<1 Years",NA,-Inf,NA
"4632","District of Columbia",NA,2024-10-05,"<1 Years",NA,-Inf,NA
"4633","District of Columbia",NA,2024-10-12,"<1 Years",NA,-Inf,NA
"4634","District of Columbia",NA,2024-10-19,"<1 Years",NA,-Inf,NA
"4635","District of Columbia",NA,2024-10-26,"<1 Years",NA,-Inf,NA
"4636","District of Columbia",NA,2024-11-02,"<1 Years",NA,-Inf,NA
"4637","District of Columbia",NA,2024-11-09,"<1 Years",NA,-Inf,NA
"4638","District of Columbia",NA,2024-11-16,"<1 Years",NA,-Inf,NA
"4639","District of Columbia",NA,2024-11-23,"<1 Years",NA,-Inf,NA
"4640","District of Columbia",NA,2024-11-30,"<1 Years",NA,-Inf,NA
"4641","District of Columbia",NA,2024-12-07,"<1 Years",NA,-Inf,NA
"4642","District of Columbia",NA,2024-12-14,"<1 Years",NA,-Inf,NA
"4643","District of Columbia",NA,2024-12-21,"<1 Years",NA,-Inf,NA
"4644","District of Columbia",NA,2024-12-28,"<1 Years",NA,-Inf,NA
"4645","District of Columbia",NA,2025-01-04,"<1 Years",NA,-Inf,NA
"4646","District of Columbia",NA,2025-01-11,"<1 Years",NA,-Inf,NA
"4647","District of Columbia",NA,2025-01-18,"<1 Years",NA,-Inf,NA
"4648","District of Columbia",NA,2025-01-25,"<1 Years",NA,-Inf,NA
"4649","Florida",84,2023-07-01,"1-4 Years",NA,775.666666666667,NA
"4650","Florida",65,2023-07-08,"1-4 Years",NA,775.666666666667,NA
"4651","Florida",49,2023-07-15,"1-4 Years",66,775.666666666667,8.50880962612806
"4652","Florida",76,2023-07-22,"1-4 Years",63.3333333333333,775.666666666667,8.1650193382037
"4653","Florida",64,2023-07-29,"1-4 Years",63,775.666666666667,8.12204555221315
"4654","Florida",98,2023-08-05,"1-4 Years",79.3333333333333,775.666666666667,10.2277610657499
"4655","Florida",86,2023-08-12,"1-4 Years",82.6666666666667,775.666666666667,10.6574989256554
"4656","Florida",120,2023-08-19,"1-4 Years",101.333333333333,775.666666666667,13.0640309411259
"4657","Florida",190,2023-08-26,"1-4 Years",132,775.666666666667,17.0176192522561
"4658","Florida",195,2023-09-02,"1-4 Years",168.333333333333,775.666666666667,21.7017619252256
"4659","Florida",244,2023-09-09,"1-4 Years",209.666666666667,775.666666666667,27.0305113880533
"4660","Florida",263,2023-09-16,"1-4 Years",234,775.666666666667,30.1675977653631
"4661","Florida",349,2023-09-23,"1-4 Years",285.333333333333,775.666666666667,36.7855608079072
"4662","Florida",462,2023-09-30,"1-4 Years",358,775.666666666667,46.1538461538462
"4663","Florida",631,2023-10-07,"1-4 Years",480.666666666667,775.666666666667,61.968199398367
"4664","Florida",679,2023-10-14,"1-4 Years",590.666666666667,775.666666666667,76.1495487752471
"4665","Florida",769,2023-10-21,"1-4 Years",693,775.666666666667,89.3425010743447
"4666","Florida",829,2023-10-28,"1-4 Years",759,775.666666666667,97.8513107004727
"4667","Florida",729,2023-11-04,"1-4 Years",775.666666666667,775.666666666667,100
"4668","Florida",731,2023-11-11,"1-4 Years",763,775.666666666667,98.3669961323593
"4669","Florida",688,2023-11-18,"1-4 Years",716,775.666666666667,92.3076923076923
"4670","Florida",550,2023-11-25,"1-4 Years",656.333333333333,775.666666666667,84.6153846153846
"4671","Florida",462,2023-12-02,"1-4 Years",566.666666666667,775.666666666667,73.0554361839278
"4672","Florida",366,2023-12-09,"1-4 Years",459.333333333333,775.666666666667,59.2178770949721
"4673","Florida",352,2023-12-16,"1-4 Years",393.333333333333,775.666666666667,50.709067468844
"4674","Florida",232,2023-12-23,"1-4 Years",316.666666666667,775.666666666667,40.8250966910185
"4675","Florida",201,2023-12-30,"1-4 Years",261.666666666667,775.666666666667,33.7344220025784
"4676","Florida",171,2024-01-06,"1-4 Years",201.333333333333,775.666666666667,25.9561667382896
"4677","Florida",122,2024-01-13,"1-4 Years",164.666666666667,775.666666666667,21.2290502793296
"4678","Florida",101,2024-01-20,"1-4 Years",131.333333333333,775.666666666667,16.931671680275
"4679","Florida",99,2024-01-27,"1-4 Years",107.333333333333,775.666666666667,13.8375590889557
"4680","Florida",93,2024-02-03,"1-4 Years",97.6666666666667,775.666666666667,12.5913192952299
"4681","Florida",83,2024-02-10,"1-4 Years",91.6666666666667,775.666666666667,11.8177911474001
"4682","Florida",77,2024-02-17,"1-4 Years",84.3333333333333,775.666666666667,10.8723678556081
"4683","Florida",79,2024-02-24,"1-4 Years",79.6666666666667,775.666666666667,10.2707348517404
"4684","Florida",66,2024-03-02,"1-4 Years",74,775.666666666667,9.54018048990116
"4685","Florida",48,2024-03-09,"1-4 Years",64.3333333333333,775.666666666667,8.29394069617533
"4686","Florida",50,2024-03-16,"1-4 Years",54.6666666666667,775.666666666667,7.04770090244951
"4687","Florida",71,2024-03-23,"1-4 Years",56.3333333333333,775.666666666667,7.26256983240224
"4688","Florida",44,2024-03-30,"1-4 Years",55,775.666666666667,7.09067468844005
"4689","Florida",49,2024-04-06,"1-4 Years",54.6666666666667,775.666666666667,7.04770090244951
"4690","Florida",40,2024-04-13,"1-4 Years",44.3333333333333,775.666666666667,5.71551353674259
"4691","Florida",38,2024-04-20,"1-4 Years",42.3333333333333,775.666666666667,5.45767082079931
"4692","Florida",31,2024-04-27,"1-4 Years",36.3333333333333,775.666666666667,4.68414267296949
"4693","Florida",39,2024-05-04,"1-4 Years",36,775.666666666667,4.64116888697894
"4694","Florida",43,2024-05-11,"1-4 Years",37.6666666666667,775.666666666667,4.85603781693167
"4695","Florida",30,2024-05-18,"1-4 Years",37.3333333333333,775.666666666667,4.81306403094113
"4696","Florida",25,2024-05-25,"1-4 Years",32.6666666666667,775.666666666667,4.21143102707348
"4697","Florida",26,2024-06-01,"1-4 Years",27,775.666666666667,3.48087666523421
"4698","Florida",21,2024-06-08,"1-4 Years",24,775.666666666667,3.0941125913193
"4699","Florida",25,2024-06-15,"1-4 Years",24,775.666666666667,3.0941125913193
"4700","Florida",36,2024-06-22,"1-4 Years",27.3333333333333,775.666666666667,3.52385045122475
"4701","Florida",29,2024-06-29,"1-4 Years",30,775.666666666667,3.86764073914912
"4702","Florida",41,2024-07-06,"1-4 Years",35.3333333333333,775.666666666667,4.55522131499785
"4703","Florida",31,2024-07-13,"1-4 Years",33.6666666666667,775.666666666667,4.34035238504512
"4704","Florida",25,2024-07-20,"1-4 Years",32.3333333333333,775.666666666667,4.16845724108294
"4705","Florida",30,2024-07-27,"1-4 Years",28.6666666666667,775.666666666667,3.69574559518694
"4706","Florida",38,2024-08-03,"1-4 Years",31,775.666666666667,3.99656209712076
"4707","Florida",47,2024-08-10,"1-4 Years",38.3333333333333,775.666666666667,4.94198538891276
"4708","Florida",37,2024-08-17,"1-4 Years",40.6666666666667,775.666666666667,5.24280189084658
"4709","Florida",66,2024-08-24,"1-4 Years",50,775.666666666667,6.44606789858187
"4710","Florida",83,2024-08-31,"1-4 Years",62,775.666666666667,7.99312419424151
"4711","Florida",79,2024-09-07,"1-4 Years",76,775.666666666667,9.79802320584444
"4712","Florida",86,2024-09-14,"1-4 Years",82.6666666666667,775.666666666667,10.6574989256554
"4713","Florida",129,2024-09-21,"1-4 Years",98,775.666666666667,12.6342930812205
"4714","Florida",162,2024-09-28,"1-4 Years",125.666666666667,775.666666666667,16.2011173184358
"4715","Florida",233,2024-10-05,"1-4 Years",174.666666666667,775.666666666667,22.518263859046
"4716","Florida",256,2024-10-12,"1-4 Years",217,775.666666666667,27.9759346798453
"4717","Florida",309,2024-10-19,"1-4 Years",266,775.666666666667,34.2930812204555
"4718","Florida",352,2024-10-26,"1-4 Years",305.666666666667,775.666666666667,39.4069617533305
"4719","Florida",501,2024-11-02,"1-4 Years",387.333333333333,775.666666666667,49.9355393210142
"4720","Florida",614,2024-11-09,"1-4 Years",489,775.666666666667,63.0425440481306
"4721","Florida",659,2024-11-16,"1-4 Years",591.333333333333,775.666666666667,76.2354963472282
"4722","Florida",710,2024-11-23,"1-4 Years",661,775.666666666667,85.2170176192523
"4723","Florida",665,2024-11-30,"1-4 Years",678,775.666666666667,87.4086807047701
"4724","Florida",590,2024-12-07,"1-4 Years",655,775.666666666667,84.4434894714224
"4725","Florida",558,2024-12-14,"1-4 Years",604.333333333333,775.666666666667,77.9114740008595
"4726","Florida",655,2024-12-21,"1-4 Years",601,775.666666666667,77.481736140954
"4727","Florida",535,2024-12-28,"1-4 Years",582.666666666667,775.666666666667,75.118177911474
"4728","Florida",480,2025-01-04,"1-4 Years",556.666666666667,775.666666666667,71.7662226042114
"4729","Florida",307,2025-01-11,"1-4 Years",440.666666666667,775.666666666667,56.8113450795015
"4730","Florida",253,2025-01-18,"1-4 Years",346.666666666667,775.666666666667,44.6927374301676
"4731","Florida",114,2025-01-25,"1-4 Years",224.666666666667,775.666666666667,28.9643317576278
"4732","Florida",11,2023-07-01,"18-49 Years",NA,205,NA
"4733","Florida",NA,2023-07-08,"18-49 Years",NA,205,NA
"4734","Florida",18,2023-07-15,"18-49 Years",NA,205,NA
"4735","Florida",15,2023-07-22,"18-49 Years",NA,205,NA
"4736","Florida",28,2023-07-29,"18-49 Years",20.3333333333333,205,9.91869918699187
"4737","Florida",20,2023-08-05,"18-49 Years",21,205,10.2439024390244
"4738","Florida",39,2023-08-12,"18-49 Years",29,205,14.1463414634146
"4739","Florida",NA,2023-08-19,"18-49 Years",NA,205,NA
"4740","Florida",30,2023-08-26,"18-49 Years",NA,205,NA
"4741","Florida",50,2023-09-02,"18-49 Years",NA,205,NA
"4742","Florida",37,2023-09-09,"18-49 Years",39,205,19.0243902439024
"4743","Florida",55,2023-09-16,"18-49 Years",47.3333333333333,205,23.0894308943089
"4744","Florida",46,2023-09-23,"18-49 Years",46,205,22.4390243902439
"4745","Florida",61,2023-09-30,"18-49 Years",54,205,26.3414634146341
"4746","Florida",78,2023-10-07,"18-49 Years",61.6666666666667,205,30.0813008130081
"4747","Florida",110,2023-10-14,"18-49 Years",83,205,40.4878048780488
"4748","Florida",123,2023-10-21,"18-49 Years",103.666666666667,205,50.5691056910569
"4749","Florida",145,2023-10-28,"18-49 Years",126,205,61.4634146341463
"4750","Florida",165,2023-11-04,"18-49 Years",144.333333333333,205,70.4065040650407
"4751","Florida",183,2023-11-11,"18-49 Years",164.333333333333,205,80.1626016260163
"4752","Florida",147,2023-11-18,"18-49 Years",165,205,80.4878048780488
"4753","Florida",166,2023-11-25,"18-49 Years",165.333333333333,205,80.650406504065
"4754","Florida",190,2023-12-02,"18-49 Years",167.666666666667,205,81.7886178861789
"4755","Florida",171,2023-12-09,"18-49 Years",175.666666666667,205,85.6910569105691
"4756","Florida",133,2023-12-16,"18-49 Years",164.666666666667,205,80.3252032520325
"4757","Florida",130,2023-12-23,"18-49 Years",144.666666666667,205,70.5691056910569
"4758","Florida",90,2023-12-30,"18-49 Years",117.666666666667,205,57.3983739837398
"4759","Florida",109,2024-01-06,"18-49 Years",109.666666666667,205,53.4959349593496
"4760","Florida",92,2024-01-13,"18-49 Years",97,205,47.3170731707317
"4761","Florida",68,2024-01-20,"18-49 Years",89.6666666666667,205,43.739837398374
"4762","Florida",51,2024-01-27,"18-49 Years",70.3333333333333,205,34.3089430894309
"4763","Florida",44,2024-02-03,"18-49 Years",54.3333333333333,205,26.5040650406504
"4764","Florida",41,2024-02-10,"18-49 Years",45.3333333333333,205,22.1138211382114
"4765","Florida",37,2024-02-17,"18-49 Years",40.6666666666667,205,19.8373983739837
"4766","Florida",29,2024-02-24,"18-49 Years",35.6666666666667,205,17.3983739837398
"4767","Florida",27,2024-03-02,"18-49 Years",31,205,15.1219512195122
"4768","Florida",18,2024-03-09,"18-49 Years",24.6666666666667,205,12.0325203252033
"4769","Florida",26,2024-03-16,"18-49 Years",23.6666666666667,205,11.5447154471545
"4770","Florida",19,2024-03-23,"18-49 Years",21,205,10.2439024390244
"4771","Florida",35,2024-03-30,"18-49 Years",26.6666666666667,205,13.0081300813008
"4772","Florida",14,2024-04-06,"18-49 Years",22.6666666666667,205,11.0569105691057
"4773","Florida",NA,2024-04-13,"18-49 Years",NA,205,NA
"4774","Florida",26,2024-04-20,"18-49 Years",NA,205,NA
"4775","Florida",18,2024-04-27,"18-49 Years",NA,205,NA
"4776","Florida",11,2024-05-04,"18-49 Years",18.3333333333333,205,8.94308943089431
"4777","Florida",NA,2024-05-11,"18-49 Years",NA,205,NA
"4778","Florida",NA,2024-05-18,"18-49 Years",NA,205,NA
"4779","Florida",18,2024-05-25,"18-49 Years",NA,205,NA
"4780","Florida",NA,2024-06-01,"18-49 Years",NA,205,NA
"4781","Florida",13,2024-06-08,"18-49 Years",NA,205,NA
"4782","Florida",NA,2024-06-15,"18-49 Years",NA,205,NA
"4783","Florida",NA,2024-06-22,"18-49 Years",NA,205,NA
"4784","Florida",NA,2024-06-29,"18-49 Years",NA,205,NA
"4785","Florida",NA,2024-07-06,"18-49 Years",NA,205,NA
"4786","Florida",19,2024-07-13,"18-49 Years",NA,205,NA
"4787","Florida",18,2024-07-20,"18-49 Years",NA,205,NA
"4788","Florida",NA,2024-07-27,"18-49 Years",NA,205,NA
"4789","Florida",NA,2024-08-03,"18-49 Years",NA,205,NA
"4790","Florida",NA,2024-08-10,"18-49 Years",NA,205,NA
"4791","Florida",13,2024-08-17,"18-49 Years",NA,205,NA
"4792","Florida",11,2024-08-24,"18-49 Years",NA,205,NA
"4793","Florida",20,2024-08-31,"18-49 Years",14.6666666666667,205,7.15447154471545
"4794","Florida",22,2024-09-07,"18-49 Years",17.6666666666667,205,8.61788617886179
"4795","Florida",23,2024-09-14,"18-49 Years",21.6666666666667,205,10.5691056910569
"4796","Florida",31,2024-09-21,"18-49 Years",25.3333333333333,205,12.3577235772358
"4797","Florida",25,2024-09-28,"18-49 Years",26.3333333333333,205,12.8455284552846
"4798","Florida",46,2024-10-05,"18-49 Years",34,205,16.5853658536585
