"","state","date","percent_visits_rsv","rsv_ww","hosp_rate","age","N_epic","search_volume","search_volume_vax","percent_visits_rsv_3m","rsv_ww_3m","hosp_rate_3m","N_epic_3m","google_3m","MMWRyear","MMWRweek","epiyr","epiwk"
"916","Florida",2024-03-09,0.08,2.808312914,NA,"Total",231,576.22,110.65,11.336032388664,21.7892000804514,NA,11.9664634146341,32.2480254626901,2024,10,2023,36
"917","Florida",2024-03-16,0.08,2.663624264,NA,"Total",226,538.54,98.51,10.1214574898785,20.1470119687521,NA,10.9603658536585,29.0258949271091,2024,11,2023,37
"918","Florida",2024-03-23,0.09,2.175940576,NA,"Total",223,581.59,113.93,10.1214574898785,18.0401442324943,NA,10.3658536585366,26.6627372391843,2024,12,2023,38
"919","Florida",2024-03-30,0.07,1.570313923,NA,"Total",197,496.11,109.78,9.7165991902834,15.1198987636593,NA,9.84756097560976,25.4035914967189,2024,13,2023,39
"920","Florida",2024-04-06,0.07,1.836043173,NA,"Total",166,419.07,74.03,9.31174089068826,13.1677647565596,NA,8.93292682926829,23.5257966914221,2024,14,2023,40
"921","Florida",2024-04-13,0.04,2.014255154,NA,"Total",141,385.24,84.28,7.28744939271255,12.7863742026054,NA,7.68292682926829,20.4396243467327,2024,15,2023,41
"922","Florida",2024-04-20,0.05,1.285842302,NA,"Total",142,372.58,85.66,6.47773279352227,12.1153502613287,NA,6.84451219512195,18.4980156391214,2024,16,2023,42
"923","Florida",2024-04-27,0.05,1.441802609,NA,"Total",134,332.72,83.59,5.66801619433198,11.185398598184,NA,6.35670731707317,17.140791386695,2024,17,2023,43
"924","Florida",2024-05-04,0.04,1.282496209,NA,"Total",127,340.05,82.57,5.66801619433198,9.45929400605535,NA,6.14329268292683,16.4305080749735,2024,18,2023,44
"925","Florida",2024-05-11,0.04,1.18116893,NA,"Total",126,319.45,83.32,5.26315789473684,9.21238593705622,NA,5.89939024390244,15.5954261464105,2024,19,2023,45
"926","Florida",2024-05-18,0.03,1.375164981,NA,"Total",109,285.23,89.78,4.45344129554656,9.05519822314401,NA,5.51829268292683,14.8489921018508,2024,20,2023,46
"927","Florida",2024-05-25,0.04,1.356932603,NA,"Total",107,325.91,82.91,4.45344129554656,9.23078200299777,NA,5.21341463414634,14.6267436834453,2024,21,2023,47
"928","Florida",2024-06-01,0.03,1.371246772,NA,"Total",95,312.7,75.8,4.04858299595142,9.6791458230507,NA,4.74085365853659,14.5206491414201,2024,22,2023,48
"929","Florida",2024-06-08,0.02,1.413055039,NA,"Total",80,307.95,82,3.64372469635628,9.76852252771103,NA,4.29878048780488,14.877755511022,2024,23,2023,49
"930","Florida",2024-06-15,0.04,1.548634131,NA,"Total",84,282.36,58.75,3.64372469635628,10.2207163684011,NA,3.94817073170732,14.1932492435852,2024,24,2023,50
"931","Florida",2024-06-22,0.04,1.297903912,NA,"Total",81,310.65,86.2,4.04858299595142,10.0477120637584,NA,3.73475609756098,14.1610279382294,2024,25,2023,51
"932","Florida",2024-06-29,0.04,1.35005047,NA,"Total",92,293.14,81.66,4.8582995951417,9.89909416626755,NA,3.91768292682927,13.9282486541711,2024,26,2023,52
"933","Florida",2024-07-06,0.04,1.178025243,NA,"Total",95,251.74,72.74,4.8582995951417,9.02488592073597,NA,4.08536585365854,13.4469723761248,2024,27,2024,1
"934","Florida",2024-07-13,0.04,1.305235952,NA,"Total",103,290.83,75.98,4.8582995951417,9.04218105323848,NA,4.42073170731707,13.1354473653189,2024,28,2024,2
"935","Florida",2024-07-20,0.04,1.435052397,NA,"Total",107,270.97,76.27,4.8582995951417,9.24268726848466,NA,4.64939024390244,12.7869857361782,2024,29,2024,3
"936","Florida",2024-07-27,0.04,1.354363078,NA,"Total",96,283.8,107.61,4.8582995951417,9.65864056682052,NA,4.66463414634146,13.2908955165232,2024,30,2024,4
"937","Florida",2024-08-03,0.05,1.231309325,NA,"Total",97,317.55,102.1,5.26315789473684,9.48425924737484,NA,4.57317073170732,13.7108727258438,2024,31,2024,5
"938","Florida",2024-08-10,0.05,1.762362995,NA,"Total",114,389.19,117.16,5.66801619433198,10.2563336171117,NA,4.67987804878049,15.5690203937286,2024,32,2024,6
"939","Florida",2024-08-17,0.05,1.465851698,NA,"Total",117,486.61,156.31,6.07287449392713,10.5193177873319,NA,5,18.7567291445636,2024,33,2024,7
"940","Florida",2024-08-24,0.06,1.199793531,NA,"Total",154,536.2,183.06,6.47773279352227,10.4449769717947,NA,5.86890243902439,22.1934064206845,2024,34,2024,8
"941","Florida",2024-08-31,0.09,1.257923785,NA,"Total",200,593.65,222.14,8.09716599190283,9.25508398479371,NA,7.17987804878049,25.4070493929035,2024,35,2024,9
"942","Florida",2024-09-07,0.11,1.338305728,NA,"Total",212,659.39,254.75,10.5263157894737,8.95422304413995,NA,8.62804878048781,28.1227553145507,2024,36,2024,10
"943","Florida",2024-09-14,0.11,1.551721286,NA,"Total",246,793.71,260.11,12.5506072874494,9.7843654266195,NA,10.030487804878,32.1702227985382,2024,37,2024,11
"944","Florida",2024-09-21,0.15,1.780928171,NA,"Total",345,778.56,285.86,14.9797570850202,11.0180507522946,NA,12.2408536585366,35.0765845416323,2024,38,2024,12
"945","Florida",2024-09-28,0.21,1.558255673,NA,"Total",406,809.46,308.16,19.0283400809717,11.53687817859,NA,15.1981707317073,37.4353412707768,2024,39,2024,13
"946","Florida",2024-10-05,0.26,1.603206998,NA,"Total",539,822.18,314.74,25.1012145748988,11.6583248988787,NA,19.6646341463415,37.8828244724744,2024,40,2024,14
"947","Florida",2024-10-12,0.35,1.268757898,NA,"Total",638,659.43,192.97,33.1983805668016,10.4501955466956,NA,24.1310975609756,36.0103736885536,2024,41,2024,15
"948","Florida",2024-10-19,0.35,2.932567354,NA,"Total",836,872.73,279.7,38.8663967611336,13.6919812738111,NA,30.6859756097561,37.0048331958034,2024,42,2024,16
"949","Florida",2024-10-26,0.39,2.871598426,NA,"Total",847,856.08,264.17,44.1295546558704,16.6839177351924,NA,35.3810975609756,37.537663562419,2024,43,2024,17
"950","Florida",2024-11-02,0.47,2.233657435,NA,"Total",1183,935.57,242.7,48.9878542510121,18.9599644212476,NA,43.6890243902439,41.8779519823962,2024,44,2024,18
"951","Florida",2024-11-09,0.5,2.993206056,NA,"Total",1519,885.28,241.9,55.0607287449393,19.1030016095158,NA,54.1006097560976,42.0752092420134,2024,45,2024,19
"952","Florida",2024-11-16,0.61,5.46682399,NA,"Total",1667,1191.82,290.41,63.9676113360324,25.2247317150905,NA,66.6006097560976,47.3522731737986,2024,46,2024,20
"953","Florida",2024-11-23,0.67,5.953531858,NA,"Total",1874,1331.49,285.61,72.0647773279352,33.9993321044061,NA,77.1341463414634,53.5752288891508,2024,47,2024,21
"954","Florida",2024-11-30,0.76,7.38258276,NA,"Total",1848,1349.86,192.17,82.5910931174089,44.3531833789633,NA,82.1493902439024,60.8773625682738,2024,48,2024,22
"955","Florida",2024-12-07,0.67,9.746296552,NA,"Total",1760,1269.93,265.13,85.0202429149798,54.4477880184142,NA,83.5670731707317,62.1050728908798,2024,49,2024,23
"956","Florida",2024-12-14,0.64,10.21706567,NA,"Total",1717,1420.23,254.57,83.8056680161943,64.504795646232,NA,81.1737804878049,63.4998624700381,2024,50,2024,24
"957","Florida",2024-12-21,0.64,8.94007716,NA,"Total",1866,1497.05,271.25,78.9473684210526,68.1786806795809,NA,81.4481707317073,65.8133521945852,2024,51,2024,25
"958","Florida",2024-12-28,0.72,9.974469292,NA,"Total",1767,1549.72,178.12,80.9716599190283,68.7169043897298,NA,81.5548780487805,70.2110102558057,2024,52,2024,26
"959","Florida",2025-01-04,0.71,10.57790303,NA,"Total",1904,1664.02,231.6,83.8056680161943,69.568063133143,NA,84.405487804878,74.0428307595583,2025,1,2024,27
"960","Florida",2025-01-11,0.52,12.0772936,NA,"Total",1408,1465.96,269.91,78.9473684210526,76.9682647167198,NA,77.4237804878049,73.5541671578451,2025,2,2024,28
"961","Florida",2025-01-18,0.37,6.923753942,NA,"Total",1013,1434.95,256.3,64.7773279352227,69.7721056387978,NA,65.9298780487805,71.7502455892177,2025,3,2024,29
"962","Florida",2025-01-25,NA,9.197378551,NA,"Total",434,1096.82,180.99,NA,66.5156648955311,NA,43.5213414634146,62.8351605171127,2025,4,2024,30
"963","Florida",2025-02-01,NA,NA,NA,NA,NA,1029.05,159.78,NA,NA,NA,NA,55.9679358717435,2025,5,2024,31
"964","Florida",2025-02-08,NA,NA,NA,NA,NA,930.51,139.63,NA,NA,NA,NA,48.0392942748242,2025,6,2024,32
"965","Florida",2025-02-15,NA,NA,NA,NA,NA,838.74,157.27,NA,NA,NA,NA,43.9828676961767,2025,7,2024,33
"966","Florida",2025-02-22,NA,NA,NA,NA,NA,772.59,149.43,NA,NA,NA,NA,39.9519038076152,2025,8,2024,34
"967","Florida",2025-02-22,NA,NA,NA,NA,NA,773.47,149.43,NA,NA,NA,NA,37.4835946402609,2025,8,2024,34
"968","Florida",2025-03-01,NA,NA,NA,NA,NA,735.78,125.19,NA,NA,NA,NA,35.8652992259028,2025,9,2024,35
"969","Florida",2025-03-01,NA,NA,NA,NA,NA,733.33,125.19,NA,NA,NA,NA,35.2482219340642,2025,9,2024,35
"970","Florida",2025-03-08,NA,NA,NA,NA,NA,689.13,125.63,NA,NA,NA,NA,33.9225902785964,2025,10,2024,36
"971","Florida",2025-03-08,NA,NA,NA,NA,NA,695.22,125.63,NA,NA,NA,NA,33.2850799638493,2025,10,2024,36
"972","Florida",2025-03-15,NA,NA,NA,NA,NA,NA,106.39,NA,NA,NA,NA,NA,2025,11,2024,37
"973","Georgia",2023-07-01,0.03,1.456207932,0.2,"Total",41,298.97,0,NA,NA,NA,NA,NA,2023,26,2022,52
"974","Georgia",2023-07-08,0.03,1.265989615,0.1,"Total",48,282.33,0,NA,NA,NA,NA,NA,2023,27,2023,1
"975","Georgia",2023-07-15,0.02,1.425301616,0.1,"Total",38,223.5,55.91,2.87769784172662,6.32893877468985,2.98507462686567,2.60459392945037,10.5385696196399,2023,28,2023,2
"976","Georgia",2023-07-22,0.03,1.732414875,0.2,"Total",56,311.26,0,2.87769784172662,6.75042091674454,2.98507462686567,2.91222313371616,10.6995027963613,2023,29,2023,3
"977","Georgia",2023-07-29,0.04,1.931725803,0.3,"Total",55,274.79,0,3.23741007194245,7.76631107328401,4.47761194029851,3.0557834290402,10.6007691793979,2023,30,2023,4
"978","Georgia",2023-08-05,0.04,1.308503633,0.2,"Total",66,432.5,63.84,3.9568345323741,7.58808143311705,5.22388059701492,3.63002461033634,13.3375498087527,2023,31,2023,5
"979","Georgia",2023-08-12,0.05,1.466961448,0.4,"Total",101,670.8,159.29,4.67625899280576,7.18300878066125,6.71641791044776,4.55291222313372,18.0455981698925,2023,32,2023,6
"980","Georgia",2023-08-19,0.06,2.421206338,0.7,"Total",154,898.62,240.66,5.39568345323741,7.9299389705583,9.70149253731343,6.58326497128794,26.214430035971,2023,33,2023,7
"981","Georgia",2023-08-26,0.09,2.518249135,0.6,"Total",197,1142.04,370.19,7.19424460431655,9.77596832806065,12.6865671641791,9.26989335520919,35.5056038529681,2023,34,2023,8
"982","Georgia",2023-09-02,0.13,2.181514158,1.2,"Total",264,944.77,330.91,10.0719424460432,10.8663507911176,18.6567164179104,12.6127973748975,39.0931435133716,2023,35,2023,9
"983","Georgia",2023-09-09,0.17,2.279334821,1.3,"Total",321,1388.08,492.19,14.0287769784173,10.6498598143441,23.134328358209,16.0377358490566,45.5024480437256,2023,36,2023,10
"984","Georgia",2023-09-16,0.21,3.965266606,1.6,"Total",387,1480.56,638.28,18.3453237410072,12.8579579042883,30.5970149253731,19.9343724364233,49.9352469846308,2023,37,2023,11
"985","Georgia",2023-09-23,0.3,4.582907449,2.3,"Total",540,1582.86,505.23,24.4604316546763,16.5224001417393,38.8059701492537,25.5947497949139,58.2908084764251,2023,38,2023,12
"986","Georgia",2023-09-30,0.4,5.820010716,2.7,"Total",736,1747.2,591,32.7338129496403,21.9253478169033,49.2537313432836,34.1058244462674,62.9933570870178,2023,39,2023,13
"987","Georgia",2023-10-07,0.54,8.768275924,2.4,"Total",861,1665.01,456.69,44.6043165467626,29.2545721791571,55.2238805970149,43.8269073010665,65.4086642022546,2023,40,2023,14
"988","Georgia",2023-10-14,0.59,10.11718253,2.8,"Total",966,1788.76,388.57,55.0359712230216,37.699682539253,58.955223880597,52.5635767022149,68.1048514347147,2023,41,2023,15
"989","Georgia",2023-10-21,0.7,12.1210129,2.8,"Total",1088,2138.78,455.49,65.8273381294964,47.3147916627176,59.7014925373134,59.7826086956522,73.2324521947278,2023,42,2023,16
"990","Georgia",2023-10-28,0.68,13.68587658,2.9,"Total",1186,2453.01,403.73,70.863309352518,54.8188784019869,63.4328358208955,66.447908121411,83.5510317924866,2023,43,2023,17
"991","Georgia",2023-11-04,0.73,11.74284408,2.8,"Total",1125,2197.46,400.57,75.8992805755396,57.2995811131781,63.4328358208955,69.7087776866284,88.9028128605119,2023,44,2023,18
"992","Georgia",2023-11-11,0.77,15.98374757,2.7,"Total",1229,2493.2,425.6,78.4172661870504,63.1939792235851,62.6865671641791,72.6004922067268,93.5438166435546,2023,45,2023,19
"993","Georgia",2023-11-18,0.67,16.51893238,2.7,"Total",1236,2683.77,406.32,78.0575539568345,67.5171233638989,61.1940298507463,73.6259228876128,96.5655367298222,2023,46,2023,20
"994","Georgia",2023-11-25,0.68,15.45870324,2.3,"Total",976,2459.74,352.93,76.2589928057554,73.1873945790954,57.4626865671642,70.5701394585726,100,2023,47,2023,21
"995","Georgia",2023-12-02,0.55,14.86633759,2.6,"Total",921,2305.63,405.55,68.3453237410072,71.4822660011955,56.7164179104478,64.253486464315,97.5438375949853,2023,48,2023,22
"996","Georgia",2023-12-09,0.45,12.68084292,2.4,"Total",831,2259.58,404.38,60.431654676259,65.6254756199403,54.4776119402985,55.9474979491387,91.9892204889278,2023,49,2023,23
"997","Georgia",2023-12-16,0.36,13.41770736,2.3,"Total",725,2320.09,403.87,48.9208633093525,62.5109872363981,54.4776119402985,50.7998359310911,90.1605534320408,2023,50,2023,24
"998","Georgia",2023-12-23,0.3,14.29254764,1.9,"Total",668,2474.22,344.79,39.9280575539568,61.6354038256819,49.2537313432836,45.611156685808,92.3681794909064,2023,51,2023,25
"999","Georgia",2023-12-30,0.29,9.02412037,2.3,"Total",636,2517.15,331.38,34.1726618705036,56.0553730106214,48.5074626865672,41.6119770303528,95.7409669870926,2023,52,2023,26
"1000","Georgia",2024-01-06,0.26,13.28732623,1.8,"Total",508,2357.14,350.26,30.5755395683453,55.8564159628403,44.7761194029851,37.1616078753076,96.2261235532055,2024,1,2023,27
"1001","Georgia",2024-01-13,0.18,11.92220949,1.4,"Total",390,1706.57,306.1,26.2589928057554,52.2393627852309,41.044776119403,31.4602132895816,86.1740199640945,2024,2,2023,28
"1002","Georgia",2024-01-20,0.14,7.854185656,1.3,"Total",300,1272.02,242.13,20.863309352518,50.4540832988971,33.5820895522388,24.5693191140279,69.8694856816613,2024,3,2023,29
"1003","Georgia",2024-01-27,0.13,6.415291351,1.3,"Total",302,1045.13,207.36,16.1870503597122,39.9675982394849,29.8507462686567,20.3445447087777,52.6891815978347,2024,4,2023,30
"1004","Georgia",2024-02-03,0.12,7.656422949,1.2,"Total",299,905.48,186.52,14.0287769784173,33.4581570599099,28.3582089552239,18.4782608695652,42.1991931080269,2024,5,2023,31
"1005","Georgia",2024-02-10,0.1,6.577315375,0.9,"Total",257,908.7,229.54,12.589928057554,31.5096976355505,25.3731343283582,17.5963904840033,37.4416469919638,2024,6,2023,32
"1006","Georgia",2024-02-17,0.11,7.970349853,0.9,"Total",249,806.72,112.17,11.8705035971223,33.8826625629503,22.3880597014925,16.5094339622642,34.3197528778754,2024,7,2023,33
"1007","Georgia",2024-02-24,0.09,5.968155554,0.5,"Total",186,758.87,102.73,10.7913669064748,31.306425520257,17.1641791044776,14.1919606234619,32.3999470976376,2024,8,2023,34
"1008","Georgia",2024-03-02,0.08,4.145720447,0.9,"Total",215,688.09,137.33,10.0719424460432,27.5958966402399,17.1641791044776,13.3305988515176,29.5111376495899,2024,9,2023,35
"1009","Georgia",2024-03-09,0.08,3.919751562,0.7,"Total",167,630.2,144.67,8.99280575539568,21.4148252097012,15.6716417910448,11.6488925348646,27.1996710625387,2024,10,2023,36
"1010","Georgia",2024-03-16,0.09,4.805660382,0.6,"Total",174,527.7,68.29,8.99280575539568,19.6408982044601,16.4179104477612,11.402789171452,24.1725821721658,2024,11,2023,37
"1011","Georgia",2024-03-23,0.06,2.942121567,0.3,"Total",150,455.35,78.88,8.27338129496403,17.8042483773157,11.9402985074627,10.0697292863002,21.1249346904623,2024,12,2023,38
"1012","Georgia",2024-03-30,0.05,4.015060851,0.3,"Total",98,435.59,65.33,7.19424460431655,17.949687021432,8.95522388059701,8.6546349466776,18.576585990564,2024,13,2023,39
"1013","Georgia",2024-04-06,0.05,3.310433666,0.4,"Total",99,414.03,63.16,5.75539568345324,15.668023308449,7.46268656716418,7.11648892534865,17.0881177889431,2024,14,2023,40
"1014","Georgia",2024-04-13,0.04,2.941228021,0.3,"Total",82,381.54,96.88,5.03597122302158,15.6666597884809,7.46268656716418,5.72190319934372,16.1216021035236,2024,15,2023,41
"1015","Georgia",2024-04-20,0.03,1.328469901,0.3,"Total",63,286.82,62.27,4.31654676258993,11.5670158905695,7.46268656716418,5.00410172272354,14.1735118919011,2024,16,2023,42
"1016","Georgia",2024-04-27,0.05,1.404563887,0.3,"Total",62,360.08,103.92,4.31654676258993,8.65872521472571,6.71641791044776,4.24528301886792,13.4670558394911,2024,17,2023,43
"1017","Georgia",2024-05-04,0.03,1.875595812,0.1,"Total",40,313.6,84.41,3.9568345323741,7.03260770582665,5.22388059701492,3.38392124692371,12.5774057152884,2024,18,2023,44
"1018","Georgia",2024-05-11,0.03,1.300563666,0.4,"Total",57,250.22,58.18,3.9568345323741,6.99002376649214,5.97014925373134,3.26086956521739,12.0981417390473,2024,19,2023,45
"1019","Georgia",2024-05-18,0.02,1.495562889,0.1,"Total",51,278.27,69.14,2.87769784172662,7.12888506328365,4.47761194029851,3.03527481542248,11.0268689003511,2024,20,2023,46
"1020","Georgia",2024-05-25,0.02,1.384654881,0.1,"Total",49,251.02,48.38,2.51798561151079,6.37972636012896,4.47761194029851,3.21985233798195,10.2074060688438,2024,21,2023,47
"1021","Georgia",2024-06-01,0.03,1.357886328,0.1,"Total",36,269.1,0,2.51798561151079,6.46719873901133,2.23880597014925,2.78917145200984,10.4546329505769,2024,22,2023,48
"1022","Georgia",2024-06-08,0.01,1.45580796,0.1,"Total",29,271.59,74.48,2.15827338129496,6.40653410672455,2.23880597014925,2.33798195242002,10.3671607275908,2024,23,2023,49
"1023","Georgia",2024-06-15,0.02,1.875773935,0.1,"Total",44,283.09,52.58,2.15827338129496,7.15596461935214,2.23880597014925,2.23543888433142,10.7871059657889,2024,24,2023,50
"1024","Georgia",2024-06-22,0.01,1.705522432,0,"Total",31,207.62,47.54,1.43884892086331,7.68644516476502,1.49253731343284,2.13289581624282,9.9820472428572,2024,25,2023,51
"1025","Georgia",2024-06-29,0.02,1.277281129,0,"Total",32,254.43,81.51,1.79856115107914,7.41401945986841,0.746268656716418,2.19442165709598,9.7573431490786,2024,26,2023,52
"1026","Georgia",2024-07-06,0,1.587189154,0.1,"Total",11,183.07,0,1.07913669064748,6.97364916961013,0.746268656716418,1.51763740771124,8.44761684023618,2024,27,2024,1
"1027","Georgia",2024-07-13,0,1.708181371,0,"Total",16,282.41,64.86,0.719424460431655,6.97770661759873,0.746268656716418,1.21000820344545,9.42696527693208,2024,28,2024,2
"1028","Georgia",2024-07-20,0.01,1.606842234,0.1,"Total",28,224.17,78.09,0.359712230215827,7.48060534622811,1.49253731343284,1.12797374897457,9.03072134466282,2024,29,2024,3
"1029","Georgia",2024-07-27,0.02,1.493020265,0.1,"Total",31,272.93,74.77,1.07913669064748,7.33690691265677,1.49253731343284,1.53814602132896,10.2074060688438,2024,30,2024,4
"1030","Georgia",2024-08-03,0.02,1.441909931,0.1,"Total",35,306.22,94.19,1.79856115107914,6.93058600095114,2.23880597014925,1.92780968006563,10.5191895462837,2024,31,2024,5
"1031","Georgia",2024-08-10,0.02,1.351651926,0.1,"Total",37,389.03,128.11,2.15827338129496,6.54117450941077,2.23880597014925,2.1123872026251,12.6779725824341,2024,32,2024,6
"1032","Georgia",2024-08-17,0.02,1.562476182,0.2,"Total",45,483.79,146.99,2.15827338129496,6.64716181138649,2.98507462686567,2.39950779327317,15.4391092499257,2024,33,2024,7
"1033","Georgia",2024-08-24,0.02,1.510157678,0.1,"Total",61,520.01,164.37,2.15827338129496,6.75130548816571,2.98507462686567,2.93273174733388,18.2386132248049,2024,34,2024,8
"1034","Georgia",2024-08-31,0.03,1.891151417,0.2,"Total",59,555.95,176.81,2.51798561151079,7.57456285684123,3.73134328358209,3.38392124692371,20.4243712279241,2024,35,2024,9
"1035","Georgia",2024-09-07,0.04,1.653599657,0.3,"Total",71,585.92,206.47,3.23741007194245,7.71361409508062,4.47761194029851,3.91714520098441,21.7617272359432,2024,36,2024,10
"1036","Georgia",2024-09-14,0.05,1.735954519,0.4,"Total",90,749.07,280.04,4.31654676258993,8.05817218323071,6.71641791044776,4.51189499589828,24.7611864271394,2024,37,2024,11
"1037","Georgia",2024-09-21,0.07,1.890819601,0.5,"Total",140,773.04,253.48,5.75539568345324,8.05766584361112,8.95522388059702,6.17309269893355,27.6039027277453,2024,38,2024,12
"1038","Georgia",2024-09-28,0.07,1.519962786,0.6,"Total",155,657,280.92,6.83453237410072,7.85374064884668,11.1940298507463,7.89581624282199,28.5346700346091,2024,39,2024,13
"1039","Georgia",2024-10-05,0.12,3.0396718,0.8,"Total",191,685.76,258.38,9.35251798561151,9.84316765694904,14.1791044776119,9.96718621821165,27.7056481128654,2024,40,2024,14
"1040","Georgia",2024-10-12,0.17,3.753339244,1,"Total",261,878.16,340.73,12.9496402877698,12.6853075402704,17.910447761194,12.4487284659557,29.0821571069217,2024,41,2024,15
"1041","Georgia",2024-10-19,0.17,4.063683036,1.3,"Total",306,875.63,379,16.5467625899281,16.56693574307,23.134328358209,15.5455291222313,31.9450391595334,2024,42,2024,16
"1042","Georgia",2024-10-26,0.32,6.278561198,1.9,"Total",465,1030.61,317.96,23.7410071942446,21.5093677707372,31.3432835820895,21.1648892534865,36.4607271979688,2024,43,2024,17
"1043","Georgia",2024-11-02,0.38,5.626468454,2,"Total",621,1038.71,277.07,31.294964028777,24.3676974825142,38.8059701492537,28.5479901558655,38.5630723177913,2024,44,2024,18
"1044","Georgia",2024-11-09,0.52,7.459140533,2.4,"Total",819,1233.29,289.63,43.8848920863309,29.5490469574664,47.0149253731343,39.0689089417555,43.2465027479111,2024,45,2024,19
"1045","Georgia",2024-11-16,0.65,11.51021018,3.7,"Total",1198,1489.66,235.44,55.7553956834532,37.5323604667563,60.4477611940298,54.1017227235439,49.2575991493719,2024,46,2024,20
"1046","Georgia",2024-11-23,0.88,18.06724692,4.4,"Total",1492,2055.32,324.67,73.7410071942446,56.5165536218048,78.3582089552239,71.9647251845775,62.569745348455,2024,47,2024,21
